base_time_seconds, increment, event_type, game_time_class, game_type, rank, rating, score, url, user, year
300,2,arena,blitz,chess960,9,1540,7,"https://www.chess.com/tournament/live/arena/friendly-2866098",Valyo1954,2023
180,2,arena,blitz,chess,13,1586,6,"https://www.chess.com/tournament/live/arena/summer-arena-blitz-2865337",Valyo1954,2023
180,2,arena,blitz,chess,8,1586,6,"https://www.chess.com/tournament/live/arena/summer-blitz-arena-2-2854506",Valyo1954,2023
120,1,arena,lightning,chess,8,1575,14,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2854089",Valyo1954,2023
600,0,arena,standard,chess,3,1695,12,"https://www.chess.com/tournament/live/arena/summer-rapid-arena-2842326",Valyo1954,2023
120,1,arena,lightning,chess,2,1575,25,"https://www.chess.com/tournament/live/arena/---207--2830128",Valyo1954,2023
180,0,arena,blitz,chess,4,1586,27,"https://www.chess.com/tournament/live/arena/--187--2829366",Valyo1954,2023
180,2,arena,blitz,chess,7,1586,5,"https://www.chess.com/tournament/live/arena/--177-2829042",Valyo1954,2023
180,0,arena,blitz,chess,5,1586,20,"https://www.chess.com/tournament/live/arena/-157--2828415",Valyo1954,2023
180,2,arena,blitz,chess,6,1586,8,"https://www.chess.com/tournament/live/arena/---147-2828059",Valyo1954,2023
120,1,arena,lightning,chess,2,1575,26,"https://www.chess.com/tournament/live/arena/--137--2817766",Valyo1954,2023
120,1,arena,lightning,chess,8,1575,18,"https://www.chess.com/tournament/live/arena/-77----2815761",Valyo1954,2023
600,2,arena,standard,chess,5,1695,11,"https://www.chess.com/tournament/live/arena/---67----2805436",Valyo1954,2023
180,2,arena,blitz,chess,4,1586,19,"https://www.chess.com/tournament/live/arena/-47--2804756",Valyo1954,2023
180,0,arena,blitz,chess,1,1586,38,"https://www.chess.com/tournament/live/arena/-37--2804468",Valyo1954,2023
120,1,arena,lightning,chess,5,1575,12,"https://www.chess.com/tournament/live/arena/-30--2793483",Valyo1954,2023
180,0,arena,blitz,chess,9,1586,11,"https://www.chess.com/tournament/live/arena/-29--2783106",Valyo1954,2023
120,1,arena,lightning,chess,7,1575,32,"https://www.chess.com/tournament/live/arena/-28--2782710",Valyo1954,2023
120,1,arena,lightning,chess,5,1575,37,"https://www.chess.com/tournament/live/arena/-24--2771320",Valyo1954,2023
180,2,arena,blitz,chess,8,1586,9,"https://www.chess.com/tournament/live/arena/---23--2770894",Valyo1954,2023
180,0,arena,blitz,chess,11,1586,8,"https://www.chess.com/tournament/live/arena/---22--2750303",Valyo1954,2023
120,1,arena,lightning,chess,4,1575,14,"https://www.chess.com/tournament/live/arena/-20--2749834",Valyo1954,2023
120,1,arena,lightning,chess,9,1575,4,"https://www.chess.com/tournament/live/arena/---19-2749432",Valyo1954,2023
300,2,arena,blitz,chess960,4,1622,14,"https://www.chess.com/tournament/live/arena/-960-3823083",stefanakis90,2024
180,2,arena,blitz,chess,7,1868,14,"https://www.chess.com/tournament/live/arena/---1411-3793821",stefanakis90,2024
180,2,arena,blitz,chess960,4,1622,5,"https://www.chess.com/tournament/live/arena/-960---01-11-3779253",stefanakis90,2024
300,2,arena,blitz,chess960,11,1622,2,"https://www.chess.com/tournament/live/arena/960--3760799",stefanakis90,2024
180,2,arena,blitz,chess,5,1868,7,"https://www.chess.com/tournament/live/arena/---2410-3759881",stefanakis90,2024
180,2,swiss,blitz,chess960,8,1622,0,"https://www.chess.com/tournament/live/960---1--4755017",stefanakis90,2024
120,1,arena,lightning,chess,7,1992,5,"https://www.chess.com/tournament/live/arena/---1510-3739401",stefanakis90,2024
300,2,arena,blitz,chess960,6,1622,5,"https://www.chess.com/tournament/live/arena/-960---1010-3723775",stefanakis90,2024
300,2,arena,blitz,chess960,3,1622,17,"https://www.chess.com/tournament/live/arena/-960-3492607",stefanakis90,2024
180,2,swiss,blitz,chess,5,1868,2,"https://www.chess.com/tournament/live/----h4-4604640",stefanakis90,2024
300,2,swiss,blitz,chess960,7,1622,2,"https://www.chess.com/tournament/live/tournament-960-4589101",stefanakis90,2024
180,2,swiss,blitz,chess,2,1868,2,"https://www.chess.com/tournament/live/summer-tournament-4185201",stefanakis90,2023
180,2,arena,blitz,chess,9,1868,2,"https://www.chess.com/tournament/live/arena/---2706-3481849",stefanakis90,2024
120,1,arena,lightning,chess,10,1992,5,"https://www.chess.com/tournament/live/arena/-2506-3479831",stefanakis90,2024
600,5,arena,standard,chess960,9,1200,3,"https://www.chess.com/tournament/live/arena/-960-3476079",stefanakis90,2024
300,0,arena,blitz,chess,13,1868,2,"https://www.chess.com/tournament/live/arena/-2005-3406893",stefanakis90,2024
180,2,swiss,blitz,chess,10,1868,4,"https://www.chess.com/tournament/live/-26-4111487",stefanakis90,2023
180,0,swiss,blitz,chess,1,1868,4,"https://www.chess.com/tournament/live/-21-4089198",stefanakis90,2023
180,2,swiss,blitz,chess,11,1868,3,"https://www.chess.com/tournament/live/-19-4088131",stefanakis90,2023
120,1,swiss,lightning,chess,1,1992,5,"https://www.chess.com/tournament/live/-15-4086543",stefanakis90,2023
180,0,swiss,blitz,chess,3,1868,5,"https://www.chess.com/tournament/live/swiss-3-1-4074786",stefanakis90,2023
180,0,swiss,blitz,chess,4,1868,4,"https://www.chess.com/tournament/live/-4061209",stefanakis90,2023
120,1,swiss,lightning,chess,9,1992,4,"https://www.chess.com/tournament/live/-4060750",stefanakis90,2023
600,5,arena,standard,chess960,3,1200,9,"https://www.chess.com/tournament/live/arena/fisher-chess-3392014",stefanakis90,2024
600,5,arena,standard,chess960,5,1200,5,"https://www.chess.com/tournament/live/arena/-960-0905-3381650",stefanakis90,2024
180,2,arena,blitz,chess960,13,1622,0,"https://www.chess.com/tournament/live/arena/960-0305-3378897",stefanakis90,2024
120,1,arena,lightning,chess,3,1992,21,"https://www.chess.com/tournament/live/arena/-3004-3377225",stefanakis90,2024
300,0,arena,blitz,chess,8,1868,2,"https://www.chess.com/tournament/live/arena/-2904-3376818",stefanakis90,2024
180,2,arena,blitz,chess,6,1868,14,"https://www.chess.com/tournament/live/arena/-2504-3364839",stefanakis90,2024
120,1,arena,lightning,chess,8,1992,8,"https://www.chess.com/tournament/live/arena/-2304-3363747",stefanakis90,2024
300,2,arena,blitz,chess,19,1868,0,"https://www.chess.com/tournament/live/arena/-2204-3363389",stefanakis90,2024
600,5,arena,standard,chess960,5,1200,10,"https://www.chess.com/tournament/live/arena/960-rapid-3341447",stefanakis90,2024
180,2,arena,blitz,chess,15,1868,8,"https://www.chess.com/tournament/live/arena/-1804-3341362",stefanakis90,2024
180,0,swiss,blitz,chess,1,1868,3,"https://www.chess.com/tournament/live/3min--------828002",stefanakis90,2017
300,5,swiss,blitz,chess,1,1868,5,"https://www.chess.com/tournament/live/--798698",stefanakis90,2017
300,2,swiss,blitz,chess,4,1868,3,"https://www.chess.com/tournament/live/--787942",stefanakis90,2017
300,2,arena,blitz,chess,10,1868,11,"https://www.chess.com/tournament/live/arena/-1504-3340065",stefanakis90,2024
600,5,arena,standard,chess960,13,1200,2,"https://www.chess.com/tournament/live/arena/arena-960-rapid-3328380",stefanakis90,2024
300,0,arena,blitz,chess,13,1868,2,"https://www.chess.com/tournament/live/arena/-0104-3303830",stefanakis90,2024
180,2,arena,blitz,chess960,9,1622,2,"https://www.chess.com/tournament/live/arena/960---2903-3302274",stefanakis90,2024
180,2,arena,blitz,chess,15,1868,5,"https://www.chess.com/tournament/live/arena/-2703-3291423",stefanakis90,2024
180,2,arena,blitz,chess,10,1868,2,"https://www.chess.com/tournament/live/arena/-2103-3278722",stefanakis90,2024
120,1,arena,lightning,chess,9,1992,2,"https://www.chess.com/tournament/live/arena/--1903-3277844",stefanakis90,2024
180,2,arena,blitz,chess,14,1868,3,"https://www.chess.com/tournament/live/arena/-1403-3265313",stefanakis90,2024
120,1,arena,lightning,chess,3,1992,21,"https://www.chess.com/tournament/live/arena/-0503-3251152",stefanakis90,2024
180,2,arena,blitz,chess960,8,1622,7,"https://www.chess.com/tournament/live/arena/960--0103-3249142",stefanakis90,2024
180,2,arena,blitz,chess,8,1868,19,"https://www.chess.com/tournament/live/arena/-2902-3238586",stefanakis90,2024
120,1,arena,lightning,chess,8,1992,17,"https://www.chess.com/tournament/live/arena/-2702-3237567",stefanakis90,2024
180,2,arena,blitz,chess960,14,1622,0,"https://www.chess.com/tournament/live/arena/960---2302-3235615",stefanakis90,2024
180,2,arena,blitz,chess,13,1868,3,"https://www.chess.com/tournament/live/arena/-2202-3224992",stefanakis90,2024
180,2,arena,blitz,chess,8,1868,16,"https://www.chess.com/tournament/live/arena/-1502-3211714",stefanakis90,2024
300,0,arena,blitz,chess,11,1868,4,"https://www.chess.com/tournament/live/arena/-1202---3210216",stefanakis90,2024
180,2,arena,blitz,crazyhouse,6,1268,0,"https://www.chess.com/tournament/live/arena/crazyhouse-arena-3195916",stefanakis90,2024
300,2,arena,blitz,chess960,7,1622,10,"https://www.chess.com/tournament/live/arena/960--2401-3170508",stefanakis90,2024
180,2,arena,blitz,chess,11,1868,8,"https://www.chess.com/tournament/live/arena/-1301--3154919",stefanakis90,2024
180,2,arena,blitz,chess,10,1868,0,"https://www.chess.com/tournament/live/arena/blitz-32-3142625",stefanakis90,2024
120,1,arena,lightning,chess,7,1992,5,"https://www.chess.com/tournament/live/arena/arena-21-3131046",stefanakis90,2024
180,2,arena,blitz,chess,6,1868,5,"https://www.chess.com/tournament/live/arena/blitz-arena--3128627",stefanakis90,2023
120,1,arena,lightning,chess,2,1992,38,"https://www.chess.com/tournament/live/arena/arena-bullet-21-3093827",stefanakis90,2023
300,2,arena,blitz,chess960,15,1622,2,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3093040",stefanakis90,2023
600,0,arena,standard,chess,8,2162,2,"https://www.chess.com/tournament/live/arena/rapid-arena-100-3058049",stefanakis90,2023
180,2,arena,blitz,chess,7,1868,6,"https://www.chess.com/tournament/live/arena/arena-blitz-3032843",stefanakis90,2023
120,1,arena,lightning,chess,3,1992,28,"https://www.chess.com/tournament/live/arena/--1011-3031083",stefanakis90,2023
180,2,arena,blitz,chess,17,1868,2,"https://www.chess.com/tournament/live/arena/-0611-3019707",stefanakis90,2023
120,1,arena,lightning,chess,11,1992,3,"https://www.chess.com/tournament/live/arena/arena-bullet-2982066",stefanakis90,2023
60,0,arena,lightning,chess,11,1992,0,"https://www.chess.com/tournament/live/arena/arena-bullet-2969953",stefanakis90,2023
60,1,arena,lightning,chess,12,1992,2,"https://www.chess.com/tournament/live/arena/--0910----2969189",stefanakis90,2023
180,0,arena,blitz,chess,16,1868,6,"https://www.chess.com/tournament/live/arena/-0810----2968795",stefanakis90,2023
180,2,arena,blitz,chess,6,1868,14,"https://www.chess.com/tournament/live/arena/arena-blitz-32-2942444",stefanakis90,2023
600,0,arena,standard,chess,15,2162,2,"https://www.chess.com/tournament/live/arena/rapid-arena-100-2941669",stefanakis90,2023
60,1,arena,lightning,chess,6,1992,13,"https://www.chess.com/tournament/live/arena/bullet-11-2940308",stefanakis90,2023
120,1,arena,lightning,chess,6,1992,5,"https://www.chess.com/tournament/live/arena/--149-2929963",stefanakis90,2023
180,2,arena,blitz,chess960,2,1622,33,"https://www.chess.com/tournament/live/arena/arena-960-2928384",stefanakis90,2023
60,1,arena,lightning,chess,12,1992,11,"https://www.chess.com/tournament/live/arena/arena-11-2927784",stefanakis90,2023
180,0,arena,blitz,chess,22,1868,0,"https://www.chess.com/tournament/live/arena/-288--2903830",stefanakis90,2023
180,2,arena,blitz,chess,9,1868,2,"https://www.chess.com/tournament/live/arena/-258-1600-2902798",stefanakis90,2023
180,0,arena,blitz,chess,15,1868,0,"https://www.chess.com/tournament/live/arena/arena-blitz-30-2891836",stefanakis90,2023
180,2,arena,blitz,chess960,4,1622,21,"https://www.chess.com/tournament/live/arena/arena-960-blitz-32-2891509",stefanakis90,2023
120,1,arena,lightning,chess,11,1992,9,"https://www.chess.com/tournament/live/arena/-208-2891156",stefanakis90,2023
300,2,arena,blitz,chess,5,1868,5,"https://www.chess.com/tournament/live/arena/blitz-arena-1808-2890415",stefanakis90,2023
180,2,arena,blitz,chess,6,1868,4,"https://www.chess.com/tournament/live/arena/arena-summer-1608-2879694",stefanakis90,2023
60,0,arena,lightning,chess,3,1992,75,"https://www.chess.com/tournament/live/arena/-138--2878578",stefanakis90,2023
300,2,arena,blitz,chess960,7,1622,9,"https://www.chess.com/tournament/live/arena/friendly-2866098",stefanakis90,2023
180,2,arena,blitz,chess,5,1868,26,"https://www.chess.com/tournament/live/arena/summer-arena-blitz-2865337",stefanakis90,2023
600,2,arena,standard,chess,10,2162,2,"https://www.chess.com/tournament/live/arena/summer-rapid-arena-2-2854883",stefanakis90,2023
120,1,arena,lightning,chess,13,1992,0,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2854089",stefanakis90,2023
600,0,arena,standard,chess,8,2162,4,"https://www.chess.com/tournament/live/arena/summer-rapid-arena-2842326",stefanakis90,2023
300,0,arena,blitz,chess,4,1868,17,"https://www.chess.com/tournament/live/arena/summer-blitz-arena-2842010",stefanakis90,2023
120,1,arena,lightning,chess,13,1992,4,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2841710",stefanakis90,2023
120,1,arena,lightning,chess,13,1992,7,"https://www.chess.com/tournament/live/arena/-77----2815761",stefanakis90,2023
600,2,arena,standard,chess,9,2162,2,"https://www.chess.com/tournament/live/arena/---67----2805436",stefanakis90,2023
180,2,arena,blitz,chess,13,1868,3,"https://www.chess.com/tournament/live/arena/-47--2804756",stefanakis90,2023
180,0,arena,blitz,chess,14,1868,2,"https://www.chess.com/tournament/live/arena/-37--2804468",stefanakis90,2023
180,0,arena,blitz,chess,8,1868,17,"https://www.chess.com/tournament/live/arena/-29--2783106",stefanakis90,2023
120,1,arena,lightning,chess,19,1992,0,"https://www.chess.com/tournament/live/arena/-24--2771320",stefanakis90,2023
180,0,arena,blitz,chess,2,1868,42,"https://www.chess.com/tournament/live/arena/---22--2750303",stefanakis90,2023
120,1,arena,lightning,chess,6,1992,6,"https://www.chess.com/tournament/live/arena/---19-2749432",stefanakis90,2023
300,2,arena,blitz,chess960,5,1525,11,"https://www.chess.com/tournament/live/arena/-960-3823083",ivochimi,2024
180,2,arena,blitz,chess,1,1585,33,"https://www.chess.com/tournament/live/arena/-2111-3812089",ivochimi,2024
600,0,arena,standard,chess,16,1815,0,"https://www.chess.com/tournament/live/arena/---2011-3810529",ivochimi,2024
180,2,arena,blitz,chess,9,1585,9,"https://www.chess.com/tournament/live/arena/---1411-3793821",ivochimi,2024
600,0,arena,standard,chess,7,1815,3,"https://www.chess.com/tournament/live/arena/---1311-3792569",ivochimi,2024
300,2,arena,blitz,chess960,4,1525,7,"https://www.chess.com/tournament/live/arena/-960-3786767",ivochimi,2024
180,2,arena,blitz,chess960,3,1525,7,"https://www.chess.com/tournament/live/arena/-960---01-11-3779253",ivochimi,2024
180,2,arena,blitz,chess,8,1585,8,"https://www.chess.com/tournament/live/arena/---3110-3767651",ivochimi,2024
600,0,arena,standard,chess,3,1815,15,"https://www.chess.com/tournament/live/arena/---3010-3766399",ivochimi,2024
300,0,arena,blitz,chess,4,1585,13,"https://www.chess.com/tournament/live/arena/---2810-3764485",ivochimi,2024
300,2,arena,blitz,chess960,7,1525,7,"https://www.chess.com/tournament/live/arena/960--3760799",ivochimi,2024
180,2,arena,blitz,chess,8,1585,6,"https://www.chess.com/tournament/live/arena/---2410-3759881",ivochimi,2024
300,0,arena,blitz,chess,7,1585,4,"https://www.chess.com/tournament/live/arena/---2110-3756513",ivochimi,2024
180,2,arena,blitz,chess,8,1585,0,"https://www.chess.com/tournament/live/arena/---1710-3741841",ivochimi,2024
600,0,swiss,standard,chess,2,1815,2,"https://www.chess.com/tournament/live/rapid-100-swiss-5125781",ivochimi,2024
600,0,swiss,standard,chess,2,1815,2,"https://www.chess.com/tournament/live/---1007-4903283",ivochimi,2024
600,0,swiss,standard,chess,4,1815,2,"https://www.chess.com/tournament/live/---0307-4884973",ivochimi,2024
600,0,swiss,standard,chess,3,1815,4,"https://www.chess.com/tournament/live/-0506-4815890",ivochimi,2024
600,0,swiss,standard,chess,2,1815,3,"https://www.chess.com/tournament/live/-1505-4773277",ivochimi,2024
600,5,swiss,standard,chess,2,1815,3,"https://www.chess.com/tournament/live/---2404-4740668",ivochimi,2024
600,2,swiss,standard,chess,8,1815,1,"https://www.chess.com/tournament/live/-1704-4716601",ivochimi,2024
600,0,swiss,standard,chess,5,1815,1,"https://www.chess.com/tournament/live/---1004-4701812",ivochimi,2024
180,2,arena,blitz,chess,2,1585,22,"https://www.chess.com/tournament/live/arena/blitz-32-3734481",ivochimi,2024
300,0,arena,blitz,chess,6,1585,7,"https://www.chess.com/tournament/live/arena/---0710-3720109",ivochimi,2024
180,2,arena,blitz,chess,2,1585,22,"https://www.chess.com/tournament/live/arena/--0210-3704325",ivochimi,2024
600,0,arena,standard,chess,3,1815,18,"https://www.chess.com/tournament/live/arena/---2609-3696521",ivochimi,2024
180,2,arena,blitz,chess,4,1585,9,"https://www.chess.com/tournament/live/arena/---2509-3695297",ivochimi,2024
180,2,arena,blitz,chess,2,1585,8,"https://www.chess.com/tournament/live/arena/--1107-3515453",ivochimi,2024
300,2,arena,blitz,chess960,5,1525,6,"https://www.chess.com/tournament/live/arena/-960-3509533",ivochimi,2024
300,0,arena,blitz,chess,8,1585,7,"https://www.chess.com/tournament/live/arena/---0107-3495693",ivochimi,2024
300,2,arena,blitz,chess960,2,1525,20,"https://www.chess.com/tournament/live/arena/-960-3492607",ivochimi,2024
600,0,swiss,standard,chess,1,1815,4,"https://www.chess.com/tournament/live/-100-4664992",ivochimi,2024
600,0,swiss,standard,chess,8,1815,2,"https://www.chess.com/tournament/live/-2003-4650177",ivochimi,2024
600,0,swiss,standard,chess,3,1815,2,"https://www.chess.com/tournament/live/-1303-4635702",ivochimi,2024
600,0,swiss,standard,chess,6,1815,2,"https://www.chess.com/tournament/live/-2802-4606221",ivochimi,2024
600,2,swiss,standard,chess,9,1815,1,"https://www.chess.com/tournament/live/-1402-4577910",ivochimi,2024
300,2,swiss,blitz,chess960,3,1525,3,"https://www.chess.com/tournament/live/960-4574707",ivochimi,2024
300,2,swiss,blitz,chess,3,1585,2,"https://www.chess.com/tournament/live/---2610-4349511",ivochimi,2023
300,0,swiss,blitz,chess,12,1585,2,"https://www.chess.com/tournament/live/-0310--4319150",ivochimi,2023
300,0,swiss,blitz,chess,5,1585,3,"https://www.chess.com/tournament/live/--57-4146050",ivochimi,2023
300,0,swiss,blitz,chess,3,1585,2,"https://www.chess.com/tournament/live/-30-4133525",ivochimi,2023
